Team,Team Mascot,Full Name,First Name,Last Name,Position,Overall,Season Year,Offense/Defense,Strength,Speed,Injury
DET,Lions ,Alex Carter,Alex,Carter,CB,68,2015,Defense,69,89,84
DET,Lions ,Nate Ness,Nate,Ness,CB,66,2015,Defense,57,86,92
DET,Lions ,Crezdon Butler,Crezdon,Butler,CB,65,2015,Defense,45,88,95
DET,Lions ,Quandre Diggs,Quandre,Diggs,CB,65,2015,Defense,67,87,92
DET,Lions ,Mohammed Seisay,Mohammed,Seisay,CB,65,2015,Defense,53,88,90
DET,Lions ,Haloti Ngata,Haloti,Ngata,DT,92,2015,Defense,96,62,92
DET,Lions ,Tyrunn Walker,Tyrunn,Walker,DT,79,2015,Defense,82,73,85
DET,Lions ,Jermelle Cudjo,Jermelle,Cudjo,DT,70,2015,Defense,81,66,92
DET,Lions ,Caraun Reid,Caraun,Reid,DT,68,2015,Defense,75,75,86
DET,Lions ,Gabe Wright,Gabe,Wright,DT,65,2015,Defense,89,70,90
DET,Lions ,Michael Burton,Michael,Burton,FB,64,2015,Offense,82,81,91
DET,Lions ,Glover Quin,Glover,Quin,FS,90,2015,Defense,65,85,88
DET,Lions ,Don Carey,Don,Carey,FS,73,2015,Defense,59,85,87
DET,Lions ,Joique Bell,Joique,Bell,HB,80,2015,Offense,78,80,91
DET,Lions ,Theo Riddick,Theo,Riddick,HB,75,2015,Offense,59,82,92
DET,Lions ,Ameer Abdullah,Ameer,Abdullah,HB,74,2015,Offense,76,87,84
DET,Lions ,George Winn,George,Winn,HB,69,2015,Offense,73,87,90
DET,Lions ,Zach Zenner,Zach,Zenner,HB,67,2015,Offense,77,86,88
DET,Lions ,Matt Prater,Matt,Prater,K,85,2015,Special Teams,43,77,85
DET,Lions ,Jason Jones,Jason,Jones,LE,80,2015,Defense,85,76,92
DET,Lions ,Phillip Hunt,Phillip,Hunt,LE,73,2015,Defense,74,77,90
DET,Lions ,Devin Taylor,Devin,Taylor,LE,72,2015,Defense,66,80,91
DET,Lions ,Larry Webster,Larry,Webster,LE,69,2015,Defense,67,86,88
DET,Lions ,Manny Ramirez,Manny,Ramirez,LG,79,2015,Offense,91,59,90
DET,Lions ,Laken Tomlinson,Laken,Tomlinson,LG,74,2015,Offense,87,65,92
DET,Lions ,Josh Bynes,Josh,Bynes,LOLB,75,2015,Defense,74,76,84
DET,Lions ,Kyle Van Noy,Kyle,Van Noy,LOLB,72,2015,Defense,66,81,87
DET,Lions ,Riley Reiff,Riley,Reiff,LT,82,2015,Offense,87,65,93
DET,Lions ,Cornelius Lucas,Cornelius,Lucas,LT,65,2015,Offense,75,62,92
DET,Lions ,Corey Robinson,Corey,Robinson,LT,63,2015,Offense,89,61,91
DET,Lions ,Stephen Tulloch,Stephen,Tulloch,MLB,87,2015,Defense,80,75,91
DET,Lions ,Tahir Whitehead,Tahir,Whitehead,MLB,82,2015,Defense,71,83,96
DET,Lions ,Travis Lewis,Travis,Lewis,MLB,65,2015,Defense,77,79,87
DET,Lions ,Sam Martin,Sam,Martin,P,91,2015,Special Teams,46,74,92
DET,Lions ,Matthew Stafford,Matthew,Stafford,QB,84,2015,Offense,65,75,84
DET,Lions ,Kellen Moore,Kellen,Moore,QB,71,2015,Offense,43,76,96
DET,Lions ,Dan Orlovsky,Dan,Orlovsky,QB,70,2015,Offense,58,68,91
DET,Lions ,Garrett Gilbert,Garrett,Gilbert,QB,65,2015,Offense,60,76,84
DET,Lions ,Ezekiel Ansah,Ezekiel,Ansah,RE,88,2015,Defense,84,83,94
DET,Lions ,Darryl Tapp,Darryl,Tapp,RE,72,2015,Defense,71,73,89
DET,Lions ,Xavier Proctor,Xavier,Proctor,RE,62,2015,Defense,79,65,90
DET,Lions ,Larry Warford,Larry,Warford,RG,87,2015,Offense,89,52,97
DET,Lions ,Al Bond,Al,Bond,RG,62,2015,Offense,80,57,92
DET,Lions ,DeAndre Levy,DeAndre,Levy,ROLB,93,2015,Defense,67,83,95
DET,Lions ,Julian Stanford,Julian,Stanford,ROLB,72,2015,Defense,78,87,87
DET,Lions ,LaAdrian Waddle,LaAdrian,Waddle,RT,79,2015,Offense,87,57,88
DET,Lions ,Michael Williams,Michael,Williams,RT,66,2015,Offense,76,65,97
DET,Lions ,James Ihedigbo,James,Ihedigbo,SS,85,2015,Defense,66,78,91
DET,Lions ,Isa Abdul-Quddus,Isa,Abdul-Quddus,SS,71,2015,Defense,62,87,88
DET,Lions ,Joseph Fauria,Joseph,Fauria,TE,77,2015,Offense,70,80,84
DET,Lions ,Brandon Pettigrew,Brandon,Pettigrew,TE,77,2015,Offense,77,75,89
DET,Lions ,Eric Ebron,Eric,Ebron,TE,75,2015,Offense,73,86,90
DET,Lions ,David Ausberry,David,Ausberry,TE,74,2015,Offense,72,87,69
DET,Lions ,Jordan Thompson,Jordan,Thompson,TE,67,2015,Offense,73,77,91
DET,Lions ,Emil Igwenagu,Emil,Igwenagu,TE,65,2015,Offense,69,76,90
DET,Lions ,Don Muhlbach,Don,Muhlbach,TE,59,2015,Offense,78,65,92
DET,Lions ,Calvin Johnson,Calvin,Johnson,WR,95,2015,Offense,78,89,89
DET,Lions ,Golden Tate,Golden,Tate,WR,88,2015,Offense,59,88,89
DET,Lions ,Lance Moore,Lance,Moore,WR,73,2015,Offense,42,82,86
DET,Lions ,Corey Fuller,Corey,Fuller,WR,72,2015,Offense,57,90,90
DET,Lions ,Jeremy Ross,Jeremy,Ross,WR,72,2015,Offense,60,88,87
DET,Lions ,Ryan Broyles,Ryan,Broyles,WR,71,2015,Offense,63,85,66
DET,Lions ,Greg Salas,Greg,Salas,WR,70,2015,Offense,67,85,79
DET,Lions ,T.J. Jones,T.J.,Jones,WR,67,2015,Offense,54,89,94
DET,Lions ,Vernon Johnson,Vernon,Johnson,WR,59,2015,Offense,70,87,87
GB,Packers ,Corey Linsley,Corey,Linsley,C,86,2015,Offense,95,71,91
GB,Packers ,J.C. Tretter,J.C.,Tretter,C,73,2015,Offense,89,68,85
GB,Packers ,Brett Goode,Brett,Goode,C,62,2015,Offense,73,67,87
GB,Packers ,Casey Hayward,Casey,Hayward,CB,85,2015,Defense,63,88,87
GB,Packers ,Sam Shields,Sam,Shields,CB,82,2015,Defense,50,92,90
GB,Packers ,Damarious Randall,Damarious,Randall,CB,72,2015,Defense,66,90,90
GB,Packers ,Demetri Goodson,Demetri,Goodson,CB,71,2015,Defense,45,90,75
GB,Packers ,Tay Glover-Wright,Tay,Glover-Wright,CB,68,2015,Defense,52,93,92
GB,Packers ,Quinten Rollins,Quinten,Rollins,CB,67,2015,Defense,66,87,92
GB,Packers ,LaDarius Gunter,LaDarius,Gunter,CB,63,2015,Defense,64,84,91
GB,Packers ,B.J. Raji,B.J.,Raji,DT,81,2015,Defense,94,64,79
GB,Packers ,Letroy Guion,Letroy,Guion,DT,74,2015,Defense,84,57,88
GB,Packers ,Mike Pennel,Mike,Pennel,DT,69,2015,Defense,87,64,92
GB,Packers ,Christian Ringo,Christian,Ringo,DT,62,2015,Defense,80,73,85
GB,Packers ,John Kuhn,John,Kuhn,FB,89,2015,Offense,77,73,90
GB,Packers ,Aaron Ripkowski,Aaron,Ripkowski,FB,65,2015,Offense,74,82,88
GB,Packers ,Ha Ha Clinton-Dix,Ha Ha,Clinton-Dix,FS,81,2015,Defense,56,86,95
GB,Packers ,Micah Hyde,Micah,Hyde,FS,79,2015,Defense,53,86,93
GB,Packers ,Eddie Lacy,Eddie,Lacy,HB,90,2015,Offense,82,85,89
GB,Packers ,James Starks,James,Starks,HB,78,2015,Offense,68,86,78
GB,Packers ,John Crockett,John,Crockett,HB,68,2015,Offense,67,85,90
GB,Packers ,Rajion Neal,Rajion,Neal,HB,66,2015,Offense,79,86,88
GB,Packers ,Alonzo Harris,Alonzo,Harris,HB,60,2015,Offense,68,84,92
GB,Packers ,Mason Crosby,Mason,Crosby,K,84,2015,Special Teams,60,61,90
GB,Packers ,Josh Boyd,Josh,Boyd,LE,76,2015,Defense,89,66,94
GB,Packers ,Datone Jones,Datone,Jones,LE,74,2015,Defense,76,78,87
GB,Packers ,Khyri Thornton,Khyri,Thornton,LE,68,2015,Defense,87,71,90
GB,Packers ,Josh Sitton,Josh,Sitton,LG,97,2015,Offense,92,61,84
GB,Packers ,Garth Gerhart,Garth,Gerhart,LG,70,2015,Offense,85,58,81
GB,Packers ,Julius Peppers,Julius,Peppers,LOLB,88,2015,Defense,83,72,90
GB,Packers ,Jayrone Elliott,Jayrone,Elliott,LOLB,68,2015,Defense,68,80,92
GB,Packers ,Nate Palmer,Nate,Palmer,LOLB,66,2015,Defense,73,81,89
GB,Packers ,Adrian Hubbard,Adrian,Hubbard,LOLB,64,2015,Defense,79,82,91
GB,Packers ,David Bakhtiari,David,Bakhtiari,LT,79,2015,Offense,84,68,89
GB,Packers ,Jeremy Vujnovich,Jeremy,Vujnovich,LT,60,2015,Offense,90,75,88
GB,Packers ,Clay Matthews,Clay,Matthews,MLB,90,2015,Defense,82,82,88
GB,Packers ,Sam Barrington,Sam,Barrington,MLB,74,2015,Defense,73,74,94
GB,Packers ,Carl Bradford,Carl,Bradford,MLB,71,2015,Defense,74,80,95
GB,Packers ,Jake Ryan,Jake,Ryan,MLB,65,2015,Defense,72,84,78
GB,Packers ,Joe Thomas,Joe,Thomas,MLB,65,2015,Defense,94,70,98
GB,Packers ,Tim Masthay,Tim,Masthay,P,63,2015,Special Teams,44,72,92
GB,Packers ,Aaron Rodgers,Aaron,Rodgers,QB,99,2015,Offense,58,75,88
GB,Packers ,Scott Tolzien,Scott,Tolzien,QB,71,2015,Offense,54,72,95
GB,Packers ,Brett Hundley,Brett,Hundley,QB,70,2015,Offense,63,85,90
GB,Packers ,Matt Blanchard,Matt,Blanchard,QB,62,2015,Offense,61,80,87
GB,Packers ,Mike Daniels,Mike,Daniels,RE,89,2015,Defense,78,76,84
GB,Packers ,Bruce Gaston,Bruce,Gaston,RE,63,2015,Defense,92,73,94
GB,Packers ,T.J. Lang,T.J.,Lang,RG,92,2015,Offense,86,63,92
GB,Packers ,Lane Taylor,Lane,Taylor,RG,66,2015,Offense,89,59,90
GB,Packers ,Nick Perry,Nick,Perry,ROLB,79,2015,Defense,82,85,97
GB,Packers ,Mike Neal,Mike,Neal,ROLB,76,2015,Defense,87,73,84
GB,Packers ,Andy Mulumba,Andy,Mulumba,ROLB,68,2015,Defense,74,78,88
GB,Packers ,Bryan Bulaga,Bryan,Bulaga,RT,87,2015,Offense,87,62,77
GB,Packers ,Don Barclay,Don,Barclay,RT,75,2015,Offense,82,69,89
GB,Packers ,Morgan Burnett,Morgan,Burnett,SS,86,2015,Defense,71,85,85
GB,Packers ,Sean Richardson,Sean,Richardson,SS,73,2015,Defense,72,89,94
GB,Packers ,Chris Banjo,Chris,Banjo,SS,69,2015,Defense,71,87,94
GB,Packers ,Andrew Quarless,Andrew,Quarless,TE,77,2015,Offense,70,80,91
GB,Packers ,Richard Rodgers,Richard,Rodgers,TE,74,2015,Offense,65,78,88
GB,Packers ,Kennard Backman,Kennard,Backman,TE,64,2015,Offense,69,84,89
GB,Packers ,Justin Perillo,Justin,Perillo,TE,64,2015,Offense,70,80,90
GB,Packers ,Jordy Nelson,Jordy,Nelson,WR,93,2015,Offense,68,87,87
GB,Packers ,Randall Cobb,Randall,Cobb,WR,91,2015,Offense,53,88,87
GB,Packers ,Davante Adams,Davante,Adams,WR,79,2015,Offense,63,86,92
GB,Packers ,Jeff Janis,Jeff,Janis,WR,71,2015,Offense,71,93,95
GB,Packers ,Jared Abbrederis,Jared,Abbrederis,WR,69,2015,Offense,39,88,89
GB,Packers ,Ty Montgomery,Ty,Montgomery,WR,69,2015,Offense,68,89,84
GB,Packers ,Myles White,Myles,White,WR,64,2015,Offense,44,90,91
GB,Packers ,Ricky Collins,Ricky,Collins,WR,61,2015,Offense,64,88,92
GB,Packers ,Javess Blue,Javess,Blue,WR,60,2015,Offense,57,87,88
CAR,Panthers ,Ryan Kalil,Ryan,Kalil,C,87,2015,Offense,88,68,92
CAR,Panthers ,Brian Folkerts,Brian,Folkerts,C,67,2015,Offense,91,64,95
CAR,Panthers ,Josh Norman,Josh,Norman,CB,84,2015,Defense,59,85,97
CAR,Panthers ,Bene Benwikere,Bene,Benwikere,CB,81,2015,Defense,52,85,93
CAR,Panthers ,Charles Tillman,Charles,Tillman,CB,81,2015,Defense,72,81,76
CAR,Panthers ,Melvin White,Melvin,White,CB,69,2015,Defense,63,85,92
CAR,Panthers ,Carrington Byndom,Carrington,Byndom,CB,64,2015,Defense,42,93,93
CAR,Panthers ,Garry Peters,Garry,Peters,CB,63,2015,Defense,52,86,87
CAR,Panthers ,Teddy Williams,Teddy,Williams,CB,60,2015,Defense,50,94,80
CAR,Panthers ,Star Lotulelei,Star,Lotulelei,DT,87,2015,Defense,96,57,88
CAR,Panthers ,Kawann Short,Kawann,Short,DT,83,2015,Defense,86,68,95
CAR,Panthers ,Dwan Edwards,Dwan,Edwards,DT,75,2015,Defense,84,61,88
CAR,Panthers ,Colin Cole,Colin,Cole,DT,74,2015,Defense,86,57,84
CAR,Panthers ,Kyle Love,Kyle,Love,DT,73,2015,Defense,84,58,84
CAR,Panthers ,Micanor Regis,Micanor,Regis,DT,64,2015,Defense,80,68,85
CAR,Panthers ,Mike Tolbert,Mike,Tolbert,FB,80,2015,Offense,83,76,90
CAR,Panthers ,Richie Brockel,Richie,Brockel,FB,75,2015,Offense,72,72,88
CAR,Panthers ,Tre Boston,Tre,Boston,FS,81,2015,Defense,68,86,92
CAR,Panthers ,Colin Jones,Colin,Jones,FS,72,2015,Defense,64,90,88
CAR,Panthers ,Dean Marlowe,Dean,Marlowe,FS,62,2015,Defense,67,86,94
CAR,Panthers ,Jonathan Stewart,Jonathan,Stewart,HB,84,2015,Offense,79,86,75
CAR,Panthers ,Jordan Todman,Jordan,Todman,HB,73,2015,Offense,60,90,85
CAR,Panthers ,Cameron Artis-Payne,Cameron,Artis-Payne,HB,69,2015,Offense,65,88,90
CAR,Panthers ,Fozzy Whittaker,Fozzy,Whittaker,HB,68,2015,Offense,70,87,80
CAR,Panthers ,Darrin Reaves,Darrin,Reaves,HB,64,2015,Offense,72,87,92
CAR,Panthers ,Graham Gano,Graham,Gano,K,87,2015,Special Teams,63,75,90
CAR,Panthers ,Charles Johnson,Charles,Johnson,LE,89,2015,Defense,83,75,92
CAR,Panthers ,Mario Addison,Mario,Addison,LE,77,2015,Defense,73,79,90
CAR,Panthers ,Frank Alexander,Frank,Alexander,LE,69,2015,Defense,74,77,78
CAR,Panthers ,Andrew Norwell,Andrew,Norwell,LG,79,2015,Offense,81,61,92
CAR,Panthers ,Amini Silatolu,Amini,Silatolu,LG,74,2015,Offense,87,59,85
CAR,Panthers ,Thomas Davis,Thomas,Davis,LOLB,90,2015,Defense,73,82,79
CAR,Panthers ,Adarius Glanton,Adarius,Glanton,LOLB,64,2015,Defense,78,85,90
CAR,Panthers ,Michael Oher,Michael,Oher,LT,72,2015,Offense,95,63,97
CAR,Panthers ,Jonathan Martin,Jonathan,Martin,LT,67,2015,Offense,84,61,88
CAR,Panthers ,Martin Wallace,Martin,Wallace,LT,59,2015,Offense,83,57,90
CAR,Panthers ,Luke Kuechly,Luke,Kuechly,MLB,96,2015,Defense,76,84,97
CAR,Panthers ,Jason Trusnik,Jason,Trusnik,MLB,72,2015,Defense,74,78,88
CAR,Panthers ,David Mayo,David,Mayo,MLB,65,2015,Defense,75,81,78
CAR,Panthers ,Ben Jacobs,Ben,Jacobs,MLB,64,2015,Defense,69,74,95
CAR,Panthers ,Brad Nortman,Brad,Nortman,P,81,2015,Special Teams,56,78,93
CAR,Panthers ,Cam Newton,Cam,Newton,QB,90,2015,Offense,81,84,96
CAR,Panthers ,Derek Anderson,Derek,Anderson,QB,72,2015,Offense,65,65,90
CAR,Panthers ,Joe Webb,Joe,Webb,QB,66,2015,Offense,64,88,88
CAR,Panthers ,Wes Horton,Wes,Horton,RE,74,2015,Defense,76,78,88
CAR,Panthers ,Kony Ealy,Kony,Ealy,RE,72,2015,Defense,79,74,92
CAR,Panthers ,Trai Turner,Trai,Turner,RG,83,2015,Offense,88,74,92
CAR,Panthers ,Chris Scott,Chris,Scott,RG,72,2015,Offense,92,52,74
CAR,Panthers ,Tyronne Green,Tyronne,Green,RG,71,2015,Offense,84,55,88
CAR,Panthers ,A.J. Klein,A.J.,Klein,ROLB,74,2015,Defense,67,82,91
CAR,Panthers ,Shaq Thompson,Shaq,Thompson,ROLB,72,2015,Defense,67,84,93
CAR,Panthers ,Kevin Reddick,Kevin,Reddick,ROLB,69,2015,Defense,76,80,89
CAR,Panthers ,Mike Remmers,Mike,Remmers,RT,77,2015,Offense,79,66,89
CAR,Panthers ,Nate Chandler,Nate,Chandler,RT,76,2015,Offense,83,70,88
CAR,Panthers ,Daryl Williams,Daryl,Williams,RT,70,2015,Offense,87,61,89
CAR,Panthers ,David Foucault,David,Foucault,RT,67,2015,Offense,81,62,92
CAR,Panthers ,Kurt Coleman,Kurt,Coleman,SS,79,2015,Defense,55,84,88
CAR,Panthers ,Roman Harper,Roman,Harper,SS,79,2015,Defense,73,80,94
CAR,Panthers ,Robert Lester,Robert,Lester,SS,75,2015,Defense,59,84,96
CAR,Panthers ,Greg Olsen,Greg,Olsen,TE,92,2015,Offense,68,83,93
CAR,Panthers ,Ed Dickson,Ed,Dickson,TE,76,2015,Offense,68,83,88
CAR,Panthers ,Brandon Williams,Brandon,Williams,TE,72,2015,Offense,77,85,79
CAR,Panthers ,J.J. Jansen,J.J.,Jansen,TE,51,2015,Offense,72,63,92
CAR,Panthers ,Kelvin Benjamin,Kelvin,Benjamin,WR,86,2015,Offense,74,85,90
CAR,Panthers ,Jerricho Cotchery,Jerricho,Cotchery,WR,76,2015,Offense,69,80,94
CAR,Panthers ,Ted Ginn Jr.,Ted,Ginn Jr.,WR,75,2015,Offense,45,88,90
CAR,Panthers ,Corey Brown,Corey,Brown,WR,73,2015,Offense,39,88,93
CAR,Panthers ,Jarrett Boykin,Jarrett,Boykin,WR,72,2015,Offense,68,80,97
CAR,Panthers ,Devin Funchess,Devin,Funchess,WR,72,2015,Offense,69,89,88
CAR,Panthers ,Brenton Bersin,Brenton,Bersin,WR,67,2015,Offense,49,84,90
CAR,Panthers ,Mike Brown,Mike,Brown,WR,66,2015,Offense,63,81,90
CAR,Panthers ,Stephen Hill,Stephen,Hill,WR,66,2015,Offense,62,92,85
CAR,Panthers ,De'Andre Presley,De'Andre,Presley,WR,58,2015,Offense,37,88,82
NE,Patriots ,Bryan Stork,Bryan,Stork,C,78,2015,Offense,81,57,78
NE,Patriots ,Shaq Mason,Shaq,Mason,C,62,2015,Offense,86,73,91
NE,Patriots ,Logan Ryan,Logan,Ryan,CB,80,2015,Defense,53,86,94
NE,Patriots ,Bradley Fletcher,Bradley,Fletcher,CB,77,2015,Defense,59,86,83
NE,Patriots ,Malcolm Butler,Malcolm,Butler,CB,76,2015,Defense,58,84,90
NE,Patriots ,Robert McClain,Robert,McClain,CB,71,2015,Defense,46,85,90
NE,Patriots ,Justin Green,Justin,Green,CB,69,2015,Defense,62,90,89
NE,Patriots ,Darryl Roberts,Darryl,Roberts,CB,65,2015,Defense,72,93,79
NE,Patriots ,Jabaal Sheard,Jabaal,Sheard,DT,84,2015,Defense,77,80,89
NE,Patriots ,Alan Branch,Alan,Branch,DT,79,2015,Defense,92,65,87
NE,Patriots ,Sealver Siliga,Sealver,Siliga,DT,79,2015,Defense,88,57,90
NE,Patriots ,Dominique Easley,Dominique,Easley,DT,75,2015,Defense,82,74,74
NE,Patriots ,Antonio Johnson,Antonio,Johnson,DT,73,2015,Defense,82,62,85
NE,Patriots ,Joe Vellano,Joe,Vellano,DT,73,2015,Defense,85,58,93
NE,Patriots ,Malcom Brown,Malcom,Brown,DT,72,2015,Defense,80,71,92
NE,Patriots ,Chris Jones,Chris,Jones,DT,71,2015,Defense,35,80,92
NE,Patriots ,James Develin,James,Develin,FB,87,2015,Offense,76,68,92
NE,Patriots ,Devin McCourty,Devin,McCourty,FS,94,2015,Defense,55,90,95
NE,Patriots ,Tavon Wilson,Tavon,Wilson,FS,75,2015,Defense,55,86,95
NE,Patriots ,Duron Harmon,Duron,Harmon,FS,73,2015,Defense,62,87,92
NE,Patriots ,LeGarrette Blount,LeGarrette,Blount,HB,80,2015,Offense,86,83,87
NE,Patriots ,Brandon Bolden,Brandon,Bolden,HB,73,2015,Offense,74,87,86
NE,Patriots ,Jonas Gray,Jonas,Gray,HB,72,2015,Offense,81,84,91
NE,Patriots ,Travaris Cadet,Travaris,Cadet,HB,71,2015,Offense,61,82,83
NE,Patriots ,Dion Lewis,Dion,Lewis,HB,70,2015,Offense,59,87,76
NE,Patriots ,James White,James,White,HB,70,2015,Offense,66,86,88
NE,Patriots ,Tyler Gaffney,Tyler,Gaffney,HB,69,2015,Offense,70,89,79
NE,Patriots ,Stephen Gostkowski,Stephen,Gostkowski,K,95,2015,Special Teams,15,60,88
NE,Patriots ,Rob Ninkovich,Rob,Ninkovich,LE,87,2015,Defense,76,73,92
NE,Patriots ,Jake Bequette,Jake,Bequette,LE,75,2015,Defense,69,79,90
NE,Patriots ,Trey Flowers,Trey,Flowers,LE,72,2015,Defense,87,77,94
NE,Patriots ,Jordan Devey,Jordan,Devey,LG,73,2015,Offense,81,63,95
NE,Patriots ,Tre Jackson,Tre,Jackson,LG,70,2015,Offense,85,55,91
NE,Patriots ,Jamie Collins,Jamie,Collins,LOLB,90,2015,Defense,65,83,96
NE,Patriots ,Jonathan Freeny,Jonathan,Freeny,LOLB,71,2015,Defense,65,79,87
NE,Patriots ,Darius Fleming,Darius,Fleming,LOLB,67,2015,Defense,77,84,75
NE,Patriots ,Rufus Johnson,Rufus,Johnson,LOLB,66,2015,Defense,76,76,86
NE,Patriots ,Nate Solder,Nate,Solder,LT,82,2015,Offense,87,71,87
NE,Patriots ,Marcus Cannon,Marcus,Cannon,LT,72,2015,Offense,91,61,87
NE,Patriots ,Jerod Mayo,Jerod,Mayo,MLB,89,2015,Defense,76,83,85
NE,Patriots ,Dane Fletcher,Dane,Fletcher,MLB,69,2015,Defense,66,82,92
NE,Patriots ,Eric Martin,Eric,Martin,MLB,63,2015,Defense,71,86,91
NE,Patriots ,Ryan Allen,Ryan,Allen,P,72,2015,Special Teams,44,72,95
NE,Patriots ,Tom Brady,Tom,Brady,QB,97,2015,Offense,65,53,90
NE,Patriots ,Matt Flynn,Matt,Flynn,QB,73,2015,Offense,63,75,91
NE,Patriots ,Jimmy Garoppolo,Jimmy,Garoppolo,QB,73,2015,Offense,63,73,95
NE,Patriots ,Chandler Jones,Chandler,Jones,RE,88,2015,Defense,81,78,84
NE,Patriots ,Zach Moore,Zach,Moore,RE,69,2015,Defense,78,77,92
NE,Patriots ,Xzavier Dickson,Xzavier,Dickson,RE,66,2015,Defense,72,81,93
NE,Patriots ,Geneo Grissom,Geneo,Grissom,RE,63,2015,Defense,73,79,83
NE,Patriots ,Ryan Wendell,Ryan,Wendell,RG,79,2015,Offense,83,58,87
NE,Patriots ,Josh Kline,Josh,Kline,RG,73,2015,Offense,83,69,90
NE,Patriots ,Dont'a Hightower,Dont'a,Hightower,ROLB,93,2015,Defense,84,83,90
NE,Patriots ,Dekoda Watson,Dekoda,Watson,ROLB,74,2015,Defense,65,89,84
NE,Patriots ,Chris White,Chris,White,ROLB,69,2015,Defense,72,78,85
NE,Patriots ,Sebastian Vollmer,Sebastian,Vollmer,RT,91,2015,Offense,92,64,78
NE,Patriots ,Cameron Fleming,Cameron,Fleming,RT,72,2015,Offense,85,62,93
NE,Patriots ,Caylin Hauptmann,Caylin,Hauptmann,RT,67,2015,Offense,81,60,93
NE,Patriots ,Patrick Chung,Patrick,Chung,SS,88,2015,Defense,66,85,93
NE,Patriots ,Jordan Richards,Jordan,Richards,SS,69,2015,Defense,65,86,93
NE,Patriots ,Nate Ebner,Nate,Ebner,SS,67,2015,Defense,78,86,95
NE,Patriots ,Rob Gronkowski,Rob,Gronkowski,TE,99,2015,Offense,88,82,73
NE,Patriots ,Scott Chandler,Scott,Chandler,TE,80,2015,Offense,78,74,92
NE,Patriots ,Michael Hoomanawanui,Michael,Hoomanawanui,TE,77,2015,Offense,84,77,79
NE,Patriots ,Fred Davis,Fred,Davis,TE,75,2015,Offense,64,78,93
NE,Patriots ,A.J. Derby,A.J.,Derby,TE,63,2015,Offense,67,82,82
NE,Patriots ,Joe Cardona,Joe,Cardona,TE,47,2015,Offense,82,75,91
NE,Patriots ,Julian Edelman,Julian,Edelman,WR,89,2015,Offense,62,84,88
NE,Patriots ,Brandon LaFell,Brandon,LaFell,WR,83,2015,Offense,70,84,94
NE,Patriots ,Danny Amendola,Danny,Amendola,WR,79,2015,Offense,48,82,78
NE,Patriots ,Aaron Dobson,Aaron,Dobson,WR,75,2015,Offense,65,92,84
NE,Patriots ,Brandon Gibson,Brandon,Gibson,WR,73,2015,Offense,64,82,83
NE,Patriots ,Matthew Slater,Matthew,Slater,WR,72,2015,Offense,49,86,90
NE,Patriots ,Brian Tyms,Brian,Tyms,WR,70,2015,Offense,68,88,92
NE,Patriots ,Josh Boyce,Josh,Boyce,WR,67,2015,Offense,70,92,90
OAK,Raiders ,Rodney Hudson,Rodney,Hudson,C,89,2015,Offense,82,61,92
OAK,Raiders ,T.J. Carrie,T.J.,Carrie,CB,81,2015,Defense,63,91,74
OAK,Raiders ,D.J. Hayden,D.J.,Hayden,CB,78,2015,Defense,52,90,76
OAK,Raiders ,Keith McGill,Keith,McGill,CB,71,2015,Defense,66,88,84
OAK,Raiders ,Chimdi Chekwa,Chimdi,Chekwa,CB,69,2015,Defense,48,90,94
OAK,Raiders ,James Dockery,James,Dockery,CB,67,2015,Defense,47,86,88
OAK,Raiders ,Neiko Thorpe,Neiko,Thorpe,CB,64,2015,Defense,35,91,92
OAK,Raiders ,Dexter McDonald,Dexter,McDonald,CB,61,2015,Defense,56,91,90
OAK,Raiders ,Dan Williams,Dan,Williams,DT,88,2015,Defense,96,63,94
OAK,Raiders ,Justin Ellis,Justin,Ellis,DT,74,2015,Defense,84,71,88
OAK,Raiders ,Stacy McGee,Stacy,McGee,DT,71,2015,Defense,85,66,85
OAK,Raiders ,Ricky Lumpkin,Ricky,Lumpkin,DT,69,2015,Defense,88,58,84
OAK,Raiders ,Marcel Reece,Marcel,Reece,FB,82,2015,Offense,78,87,95
OAK,Raiders ,Charles Woodson,Charles,Woodson,FS,85,2015,Defense,63,82,85
OAK,Raiders ,Latavius Murray,Latavius,Murray,HB,78,2015,Offense,72,92,78
OAK,Raiders ,Roy Helu Jr.,Roy,Helu Jr.,HB,77,2015,Offense,66,90,79
OAK,Raiders ,Trent Richardson,Trent,Richardson,HB,75,2015,Offense,79,87,95
OAK,Raiders ,Taiwan Jones,Taiwan,Jones,HB,67,2015,Offense,55,92,88
OAK,Raiders ,George Atkinson III,George,Atkinson III,HB,65,2015,Offense,71,89,93
OAK,Raiders ,Michael Dyer,Michael,Dyer,HB,65,2015,Offense,78,86,76
OAK,Raiders ,Sebastian Janikowski,Sebastian,Janikowski,K,87,2015,Special Teams,55,64,68
OAK,Raiders ,Giorgio Tavecchio,Giorgio,Tavecchio,K,65,2015,Special Teams,36,70,90
OAK,Raiders ,Justin Tuck,Justin,Tuck,LE,85,2015,Defense,84,75,85
OAK,Raiders ,Denico Autry,Denico,Autry,LE,65,2015,Defense,75,69,88
OAK,Raiders ,Max Valles,Max,Valles,LE,61,2015,Defense,69,78,92
OAK,Raiders ,Gabe Jackson,Gabe,Jackson,LG,84,2015,Offense,91,55,92
OAK,Raiders ,Tony Bergstrom,Tony,Bergstrom,LG,72,2015,Offense,84,64,90
